,Unnamed: 0,Unnamed: 0.1,duration,title,rating,student,difficulty,link,site,skill,comments,subjectivity,comments_score,translated_title,price
2596,59,59,,Data Science: Statistics and Machine Learning,4.365713443396228,278812.0,Intermediate,https://www.coursera.org/specializations/data-science-statistics-machine-learning,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2597,60,60,9.0,Building Resilient Streaming Analytics Systems on GCP en EspaÃ±ol,4.789473684210526,1165.0,Intermediate,https://www.coursera.org/learn/streaming-analytics-systems-gcp-es,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2598,61,61,1.0,Building Custom Regional Reports with Google Analytics,4.623931623931624,8332.0,Beginner,https://www.coursera.org/projects/building-custom-regional-reports-with-google-analytics,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2599,62,62,21.0,Hands-on Text Mining and Analytics,3.923076923076923,13057.0,Intermediate,https://www.coursera.org/learn/text-mining-analytics,cousera,analytics,excellent theory handson lab codes itd great could also cover howto relevant programming languages using r python,0.8833333333333333,0.7333333333333334,excellent theory handson lab codes itd great could also cover howto relevant programming languages using r python,$39 subscription fee per month
2600,63,63,7.0,Managing Uncertainty in Marketing Analytics,4.338983050847458,9206.0,Intermediate,https://www.coursera.org/learn/uncertainty-marketing-decisions,cousera,analytics,courses series course offers handson experience statistical analysis many opportunities apply acquired learnings practicethe instructor instructions brief assignments tests questions test difficult understand answer requiredgreat course applicable skills professional personal life,0.3722222222222222,0.0333333333333333,courses series course offers handson experience statistical analysis many opportunities apply acquired learnings practicethe instructor instructions brief assignments tests questions test difficult understand answer requiredgreat course applicable skills professional personal life,$39 subscription fee per month
2601,64,64,16.0,Business Analytics: Diversity of Practical Applications,,197.0,Beginner,https://www.coursera.org/learn/business-analytics-diversity-of-practical-applications,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2602,65,65,6.0,Data Analytics in Accounting Capstone,3.75,1613.0,Intermediate,https://www.coursera.org/learn/accounting-data-analytics-capstone,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2603,66,66,2.0,Using Twitter for Business and Twitter Analytics,,12.0,Beginner,https://www.coursera.org/projects/using-twitter-for-business-and-twitter-analytics,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2604,67,67,1.0,Leveraging Real-Time Analytics in Slack,4.277777777777778,1430.0,Intermediate,https://www.coursera.org/projects/leveraging-real-time-analytics-in-slack-local-and-surveymonkey-integrations,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2605,68,68,5.0,Marketing Analytics Capstone Project,3.833333333333334,2100.0,Mixed,https://www.coursera.org/learn/marketing-analytics-project,cousera,analytics,great course amazing content incredibly well explained professor schweidel learnt lot thank,0.85,0.7666666666666667,great course amazing content incredibly well explained professor schweidel learnt lot thank,$39 subscription fee per month
2606,69,69,3.0,Implement Real Time Analytics using Azure Stream Analytics,,35.0,Intermediate,https://www.coursera.org/projects/implement-real-time-analytics-using-azure-stream-analytics,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2607,70,70,,Machine Learning for Analytics MasterTrackâ¢ Certificate,,,,https://www.coursera.org/mastertrack/machine-learning-analytics-chicago,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2608,71,71,,Data Analytics for Managers MasterTrackÂ® Certificate,,,,https://www.coursera.org/mastertrack/data-analytics-managers-tufts,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2609,72,72,,Master of Business Analytics,,,,https://www.coursera.org/degrees/ms-business-analytics-hse,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2610,73,73,,MBA Business Analytics,,,,https://www.coursera.org/degrees/mba-business-analytics-jgu,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2611,74,74,,Master of Data and Network Analytics,,,,https://www.coursera.org/degrees/master-of-data-network-analytics-hse,cousera,analytics,none indicated,0.0,0.0,none indicated,$39 subscription fee per month
2612,75,75,,IBM Data Analytics with Excel and R,4.736237028945931,98987.0,Beginner,https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2613,76,76,,Sports Performance Analytics,4.727272727272728,3179.0,Intermediate,https://www.coursera.org/specializations/sports-analytics,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2614,77,77,,Gender Analytics: Gender Equity through Inclusive Design,4.783458646616542,2792.0,Beginner,https://www.coursera.org/specializations/gender-analytics,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2615,78,78,3.0,Google Data Analytics Capstone: Complete a Case Study,4.761316872427984,20744.0,Beginner,https://www.coursera.org/learn/google-data-analytics-capstone,cousera,analytics,creating portfolio something missing even though years work experience data analytics visualization specialist remains big take away mereally enjoyed capstone project project allows learners hone handson skills taught throughout course thank google opportunitythis well worth time learned lot course id suggest investing course seriously considering career data analyticsbest professional certificate make successful transition data analytics love format certificate especially instructors,0.4740740740740741,0.1796296296296296,creating portfolio something missing even though years work experience data analytics visualization specialist remains big take away mereally enjoyed capstone project project allows learners hone handson skills taught throughout course thank google opportunitythis well worth time learned lot course id suggest investing course seriously considering career data analyticsbest professional certificate make successful transition data analytics love format certificate especially instructors,$39 subscription fee per month
2616,79,79,,Health Information Literacy for Data Analytics,4.508208955223881,13586.0,Intermediate,https://www.coursera.org/specializations/healthcare-information-literacy-data-analytics,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2617,80,80,,Google Data Analytics,4.757580021104468,269237.0,Beginner,https://www.coursera.org/professional-certificates/google-data-analytics,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2618,81,81,,Business Analytics,4.578279348316052,350200.0,Beginner,https://www.coursera.org/specializations/business-analytics,cousera,analytics,,0.0,0.0,,$39 subscription fee per month
2619,82,82,10.0,Introduction to Data Analytics,4.761682242990654,79647.0,Beginner,https://www.coursera.org/learn/introduction-to-data-analytics,cousera,analytics,course really helped understand concept data analytics viewers points explained data analytics final assignment gives exact idea data analysisa great introductory course ibm coursera start career data analytics learned lot course like skills needed order become good data analystmanaged learn basics data analytics showed possibilities data analysis comprehensive concise course want start learning data generalgreat general broad information data analytics gives good ideas examples career paths followed especially liked ranked various careers specializations,0.5738636363636364,0.3511363636363636,course really helped understand concept data analytics viewers points explained data analytics final assignment gives exact idea data analysisa great introductory course ibm coursera start career data analytics learned lot course like skills needed order become good data analystmanaged learn basics data analytics showed possibilities data analysis comprehensive concise course want start learning data generalgreat general broad information data analytics gives good ideas examples career paths followed especially liked ranked various careers specializations,$39 subscription fee per month
